플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
경기지역본부,목감GS,000000000014016041,,,,90600,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016045,,,,90600,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016046,,,,19008,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016049,,,,90600,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016051,이물질/오염,이물질 ,부품/자재 교체,3345,26,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016051,,,,87240,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016052,,,,61392,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016053,균열/파손/소손/절단,이완/밀봉/고정 불량,,30713,143,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016053,,,,59736,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016054,,,,82056,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016229,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016230,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016231,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016232,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,36394,339,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016232,,,,58104,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016233,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016234,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,59652,122,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016234,,,,34824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016235,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016236,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016237,결빙(Icing),직접입력,교정/조정/재설정 작업,13788,652,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016237,,,,80880,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016238,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016239,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,16770,23,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016239,,,,78048,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016240,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016241,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016242,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016243,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016244,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016245,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016246,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016252,,,,16560,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016256,,,,74328,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016262,,,,27096,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016273,,,,73896,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016275,,,,82080,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016278,,,,59880,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016279,,,,72024,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016280,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,11577,23,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016280,,,,63960,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016281,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016804,,,,84576,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016808,,,,80544,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016809,,,,84576,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016812,,,,84576,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016868,진동/소음,부품/자재 불량,부품/자재 교체,20583,257,F,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016868,,,,32736,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016869,,,,53544,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016870,외부 LEAK,노후/장기사용,재설치 ,27900,242,F,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016870,,,,25296,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016871,,,,85320,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016872,,,,85320,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016875,,,,26088,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016883,,,,11688,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014017065,,,,30648,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019734,,,,85272,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019737,,,,45288,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019738,,,,85272,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019739,내부 LEAK,노후/장기사용,,20411,70,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019739,,,,53640,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019741,,,,67968,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019742,이완/풀림/탈락,장기미사용 ,밀봉/조임 작업,31240,72,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019742,,,,53880,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019743,,,,61248,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019745,,,,85272,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019746,,,,45240,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020282,,,,57504,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020286,,,,30216,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020287,,,,57504,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020288,,,,35592,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020293,외부 LEAK,노후/장기사용,부품/자재 교체,24544,193,F,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020293,,,,35592,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020294,,,,43104,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020297,,,,57504,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020298,,,,84216,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020301,,,,57504,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020302,,,,84192,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020336,,,,84168,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014023131,,,,74376,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014023135,,,,74376,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014030150,,,,73632,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014030154,,,,73632,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014030158,,,,73632,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014030162,,,,73632,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014030166,,,,73632,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014032772,,,,65328,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014032773,,,,65328,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033537,,,,67752,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033541,정지(Trip)/기동불량/전원불량,부품/자재 불량,부품/자재 교체,59770,174,F,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033541,,,,7656,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033544,직접입력,직접입력,,15372,165,F,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033544,,,,52224,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033545,,,,45408,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033547,,,,67752,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033548,,,,33000,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오성GS,000000000014033550,,,,67752,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033715,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033716,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,3300,428,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033716,,,,18408,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033718,경보(Alarm)/차압발생,이완/밀봉/고정 불량,교정/조정/재설정 작업,12633,363,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033718,,,,25296,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033719,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033723,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014033727,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034852,이완/풀림/탈락,이완/밀봉/고정 불량,밀봉/조임 작업,44200,*,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034852,,,,23160,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034857,직접입력,직접입력,직접입력,15925,146,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034857,오동작/계기불량/작동불량,부품/자재 불량,교정/조정/재설정 작업,42256,308,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034857,,,,8952,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034860,,,,17016,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034862,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034863,,,,24408,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034864,,,,18576,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034865,,,,16512,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034867,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034868,,,,20544,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034872,이완/풀림/탈락,노후/장기사용,밀봉/조임 작업,57061,171,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034872,,,,10320,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034876,,,,18432,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034877,진동/소음,설정값불량/점검불량,시운전 ,47319,168,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034877,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,6753,266,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034877,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,1382,411,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034877,,,,10992,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034878,,,,29472,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034882,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,49548,336,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034882,,,,17856,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034887,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,42647,306,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034887,,,,24480,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034888,,,,15552,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034892,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034897,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034902,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034907,,,,67728,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034912,직접입력,직접입력,직접입력,50299,331,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034912,,,,16776,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034917,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,30496,522,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034917,오동작/계기불량/작동불량,부품/자재 불량,분해점검,16215,186,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034917,이완/풀림/탈락,이완/밀봉/고정 불량,부품/자재 교체,1170,382,F,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034917,,,,18528,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,청라GS,000000000014034918,,,,21888,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035357,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035358,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035359,,,,52296,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035362,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035367,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035368,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035369,,,,54168,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035372,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014035376,,,,63384,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014036931,,,,57552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014036932,,,,38016,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,여주GS,000000000014037933,,,,56520,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014040050,,,,42816,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014040052,,,,61920,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014040053,,,,61920,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014040055,,,,65544,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014040056,,,,65544,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,동두천GS,000000000014047654,,,,41976,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049352,외부 LEAK,노후/장기사용,직접입력,23345,380,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049352,,,,30120,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049353,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,13817,188,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049353,이완/풀림/탈락,이완/밀봉/고정 불량,,9038,*,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049353,,,,30312,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049354,오동작/계기불량/작동불량,,,11253,333,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049354,,,,42072,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049355,균열/파손/소손/절단,부품/자재 불량,부품/자재 교체,12918,128,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049355,균열/파손/소손/절단,직접입력,,4844,229,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049355,설치불량/미설치 ,직접입력,,13343,325,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049355,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,9203,52,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안산GS,000000000014049355,,,,11952,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,대치GS,000000000014049597,,,,50208,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,대치GS,000000000014049599,,,,50208,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,구산GS,000000000014049901,,,,26664,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,구산GS,000000000014049904,,,,28776,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014050138,,,,25080,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014050158,,,,42648,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014050161,,,,43464,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,옥정GS,000000000014050168,,,,42648,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014050197,,,,45672,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014050198,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,26246,147,F,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014050198,,,,10032,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,포천GS,000000000014050213,,,,45456,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,대곶GS,000000000014050770,,,,48792,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,대곶GS,000000000014050771,,,,48792,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,대곶GS,000000000014050772,,,,48792,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,대곶GS,000000000014050773,,,,48792,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,대곶GS,000000000014050788,,,,48792,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050920,,,,12720,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050921,,,,48048,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050922,,,,48048,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050923,,,,24168,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050924,,,,48048,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014050925,,,,48048,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,풍산GS,000000000014052501,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,풍산GS,000000000014052504,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,풍산GS,000000000014052507,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,풍산GS,000000000014052510,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,풍산GS,000000000014052512,,,,67752,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,경서GS,000000000014058602,,,,28680,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059737,결빙(Icing),부품/자재 불량,분해점검,18572,404,F,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059737,,,,5368,*,F,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059737,,,,18864,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059738,,,,13008,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059741,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059745,,,,45144,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059746,,,,19608,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059749,경보(Alarm)/차압발생,설정값불량/점검불량,직접입력,21737,1148,F,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059749,,,,22272,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,초평GS,000000000014059753,,,,67752,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,수원GS,000000000014060889,,,,24120,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,수원GS,000000000014060890,,,,24120,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000014060912,,,,23568,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000014060913,,,,23568,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000014060914,,,,23568,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014061320,,,,33216,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061716,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061717,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061718,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061719,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061720,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061721,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061722,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014061723,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062002,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062003,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062004,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062005,,,,31944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062006,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062007,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062008,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,합정GS,000000000014062009,,,,23904,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065113,,,,45864,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065114,,,,45864,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065115,,,,45864,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065116,,,,45864,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065117,전송/통신 불량,직접입력,분해점검,40339,213,F,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065117,,,,5304,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065223,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065224,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065225,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065226,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065227,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014065620,,,,12960,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,포승GS,000000000014065817,,,,9360,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066664,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066665,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066666,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066667,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066668,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066669,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066670,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066671,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066672,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
제주지역본부,봉개GS,000000000014066673,,,,4224,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000014070151,,,,5760,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000014070152,,,,5760,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000014070153,,,,5760,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000014070154,,,,5760,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000014070155,,,,5760,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000033001234,전송/통신 불량,노후/장기사용,부품/자재 교체,87194,856,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000033001234,,,,8856,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000033001236,오동작/계기불량/작동불량,설계/설치불량/연약지반 ,교정/조정/재설정 작업,8581,30,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000033001236,,,,88128,*,C,,,,,,,,,,,,,,,,,,,
