플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
통영기지본부,저장부문 12탱크,000000000034027316,진동/소음,부품/자재 불량,직접입력,90682,223,F
통영기지본부,저장부문 12탱크,000000000034027316,,,,8832,,C
인천기지본부,1부두,000000000034029056,,,,17376,,C
인천기지본부,1부두,000000000034029057,,,,17376,,C
인천기지본부,1부두,000000000034029058,,,,17376,,C
제주기지본부,1부두,000000000034030384,,,,4704,,C
제주기지본부,1부두,000000000034030385,,,,4704,,C
제주기지본부,1부두,000000000034030386,,,,4704,,C
제주기지본부,1부두,000000000034030387,,,,4704,,C
제주기지본부,1부두,000000000034030388,,,,4704,,C
제주기지본부,1부두,000000000034030389,,,,4704,,C
제주기지본부,1부두,000000000034030390,,,,4704,,C
제주기지본부,1부두,000000000034030391,,,,4704,,C
제주기지본부,1부두,000000000034030392,,,,4704,,C
제주기지본부,1부두,000000000034030393,,,,4704,,C
제주기지본부,1부두,000000000034030394,,,,4704,,C
제주기지본부,1부두,000000000034030395,,,,4704,,C
제주기지본부,1부두,000000000034030399,,,,4704,,C
제주기지본부,1부두,000000000034030400,,,,4704,,C
