플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
대구경북지역본부,외동GS,000000000014006428,핀홀(Pinhole),노후/장기사용,부품/자재 교체,36305,18,F,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006428,,,,10728,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006430,,,,8208,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006431,오동작/계기불량/작동불량,부품/자재 불량,분해점검,21826,6,F,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006431,,,,68544,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006432,외부 LEAK,부품/자재 불량,재설치 ,11386,5,F,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006432,직접입력,이물질 ,분해점검,50385,32,F,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006432,,,,8088,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006433,,,,84120,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006436,,,,27744,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006438,,,,38088,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006441,,,,84624,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006442,,,,31584,*,C,,,,,,,,,,,,,,,,,,,
대구경북지역본부,외동GS,000000000014006444,,,,76632,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006683,외부 LEAK,노후/장기사용,밀봉/조임 작업,79522,271,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006683,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,4691,287,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006683,,,,10104,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006684,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006685,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006686,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006687,오동작/계기불량/작동불량,직접입력,분해점검,63610,556,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006687,,,,30528,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006688,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006689,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006690,오동작/계기불량/작동불량,부품/자재 불량,교정/조정/재설정 작업,64643,173,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006690,,,,30072,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006691,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006692,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006693,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006694,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,83555,389,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006694,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,421,309,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006694,,,,10104,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006698,외부 LEAK,노후/장기사용,밀봉/조임 작업,802,246,F,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006698,,,,9576,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006699,,,,10176,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,송도GS,000000000014006718,,,,33192,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008670,오동작/계기불량/작동불량,이완/밀봉/고정 불량,재설치 ,61532,157,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008670,,,,36240,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008671,,,,98160,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008672,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,13519,31,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008672,외부 LEAK,부품/자재 불량,부품/자재 교체,1310,23,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008672,,,,83304,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008673,직접입력,이완/밀봉/고정 불량,분해점검,60371,28,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008673,이물질/오염,이물질 ,분해점검,9395,*,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008673,,,,27744,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008674,,,,98160,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008675,내부 LEAK,노후/장기사용,부품/자재 교체,26985,102,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,비아GS,000000000014008675,,,,71016,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014013361,오동작/계기불량/작동불량,설정값불량/점검불량,직접입력,22186,78,F,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014013361,,,,69648,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014013365,,,,70752,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014013366,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,12471,48,F,,,,,,,,,,,,,,,,,,,
전북지역본부,부곡GS,000000000014013366,,,,79464,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오산GS,000000000014013461,,,,71760,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013488,오동작/계기불량/작동불량,이완/밀봉/고정 불량,분해점검,8913,341,F,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013488,경보(Alarm)/차압발생,직접입력,시운전 ,41819,216,F,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013488,,,,41352,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013489,,,,88272,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013490,,,,31752,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013491,,,,33432,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013492,,,,92376,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013493,,,,87360,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013496,,,,92376,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013500,,,,92376,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013501,,,,39912,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013502,,,,92376,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013504,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,12322,101,F,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000014013504,,,,80040,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,이완/풀림/탈락,설정값불량/점검불량,교정/조정/재설정 작업,5721,*,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,1358,99,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,18046,131,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,외부 LEAK,이물질 ,청소/윤활/코팅 작업,1551,17,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,경보(Alarm)/차압발생,부품/자재 불량,부품/자재 교체,4800,41,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,40137,*,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013723,,,,19320,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013724,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,37352,31,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013724,,,,54072,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013725,외부 LEAK,이완/밀봉/고정 불량,분해점검,20342,22,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013725,,,,71232,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013726,오동작/계기불량/작동불량,이물질 ,부품/자재 교체,13217,160,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013726,내부 LEAK,부품/자재 불량,부품/자재 교체,3491,171,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013726,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,639,94,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013726,균열/파손/소손/절단,부품/자재 불량,부품/자재 교체,753,27,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013726,,,,73008,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013727,,,,91584,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013728,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,11153,112,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013728,오동작/계기불량/작동불량,온도변화/열팽창 ,시운전 ,7358,90,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013728,,,,72768,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013729,,,,91584,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013730,,,,91584,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013731,,,,91584,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013733,외부 LEAK,이물질 ,재설치 ,4895,15,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013733,외부 LEAK,이물질 ,밀봉/조임 작업,16040,24,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013733,,,,48048,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013735,외부 LEAK,노후/장기사용,밀봉/조임 작업,48929,21,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013735,,,,3792,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,칠서GS,000000000014013737,,,,52752,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016033,균열/파손/소손/절단,이물질 ,분해점검,5191,9,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016033,,,,85440,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016034,,,,85512,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016035,이완/풀림/탈락,부품/자재 불량,부품/자재 교체,25119,89,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016035,,,,65376,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016037,,,,90648,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016039,,,,14136,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016041,,,,90648,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016045,,,,90648,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016046,,,,19056,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016049,,,,90648,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016051,이물질/오염,이물질 ,부품/자재 교체,3345,26,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016051,,,,87288,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016052,,,,61440,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016053,균열/파손/소손/절단,이완/밀봉/고정 불량,,30713,143,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016053,,,,59784,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000014016054,,,,82104,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016229,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016230,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016231,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016232,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,36394,339,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016232,,,,58152,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016233,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016234,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,59652,122,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016234,,,,34872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016235,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016236,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016237,결빙(Icing),직접입력,교정/조정/재설정 작업,13788,652,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016237,,,,80928,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016238,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016239,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,16770,23,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016239,,,,78096,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016240,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016241,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016242,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016243,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016244,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016245,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016246,,,,94872,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016252,,,,16608,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016256,,,,74376,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016262,,,,27144,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016273,,,,73944,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016275,,,,82128,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016278,,,,59928,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016279,,,,72072,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016280,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,11577,23,F,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016280,,,,64008,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,교하GS,000000000014016281,,,,75912,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016804,,,,84624,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016808,,,,80592,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016809,,,,84624,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000014016812,,,,84624,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016868,진동/소음,부품/자재 불량,부품/자재 교체,20583,257,F,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016868,,,,32784,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016869,,,,53592,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016870,외부 LEAK,노후/장기사용,재설치 ,27900,242,F,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016870,,,,25344,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016871,,,,85368,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016872,,,,85368,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016875,,,,26136,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014016883,,,,11736,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,서원창GS,000000000014017065,,,,30696,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019061,경보(Alarm)/차압발생,Logic 오류,교정/조정/재설정 작업,3183,377,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019061,정지(Trip)/기동불량/전원불량,부품/자재 불량,부품/자재 교체,6920,337,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019061,,,,73056,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019062,정지(Trip)/기동불량/전원불량,직접입력,교정/조정/재설정 작업,951,2,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019062,,,,2640,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019065,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,27114,718,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019065,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,263,306,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019065,,,,55536,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019067,,,,83856,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019069,,,,83856,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019071,,,,83856,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019073,전송/통신 불량,직접입력,교정/조정/재설정 작업,11074,127,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019073,,,,76872,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019074,외부 LEAK,부품/자재 불량,재설치 ,226,341,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019074,,,,58608,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019077,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,29985,29,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019077,외부 LEAK,노후/장기사용,부품/자재 교체,2832,32,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019077,내부 LEAK,이물질 ,분해점검,9899,31,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019077,,,,45216,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019078,외부 LEAK,이완/밀봉/고정 불량,보강/개조/추가설치,20312,26,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019078,오동작/계기불량/작동불량,이물질 ,분해점검,40215,144,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019078,,,,16224,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019079,오동작/계기불량/작동불량,온도변화/열팽창 ,시운전 ,32822,26,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019079,,,,55296,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019080,외부 LEAK,온도변화/열팽창 ,부품/자재 교체,15873,55,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019080,,,,54120,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019081,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,22400,681,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019081,경보(Alarm)/차압발생,Logic 오류,보강/개조/추가설치,1806,347,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019081,오동작/계기불량/작동불량,설정값불량/점검불량,부품/자재 교체,5348,235,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019081,,,,56976,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019083,외부 LEAK,노후/장기사용,부품/자재 교체,42898,102,F,,,,,,,,,,,,,,,,,,,
강원지역본부,영월GS,000000000014019083,,,,45216,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019384,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,10138,23,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019384,경보(Alarm)/차압발생,부품/자재 불량,부품/자재 교체,1280,30,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019384,,,,71088,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019385,,,,82680,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019386,,,,82680,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019387,,,,82680,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,고성GS,000000000014019388,,,,82680,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019601,,,,83136,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019730,내부 LEAK,부품/자재 불량,분해점검,11963,169,F,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019730,,,,71016,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019731,,,,83136,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019732,,,,83136,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019733,,,,83136,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019734,,,,85320,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019737,,,,45336,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019738,,,,85320,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019739,내부 LEAK,노후/장기사용,,20411,70,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019739,,,,53688,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019741,,,,68016,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019742,이완/풀림/탈락,장기미사용 ,밀봉/조임 작업,31240,72,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019742,,,,53928,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019743,,,,61296,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019745,,,,85320,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000014019746,,,,45288,*,C,,,,,,,,,,,,,,,,,,,
강원지역본부,횡성GS,000000000014019816,,,,72384,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020282,,,,57552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020286,,,,30264,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020287,,,,57552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020288,,,,35640,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020293,외부 LEAK,노후/장기사용,부품/자재 교체,24544,193,F,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020293,,,,35640,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020294,,,,43152,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020297,,,,57552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020298,,,,84264,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020301,,,,57552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020302,,,,84240,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000014020336,,,,84216,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020661,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,23003,53,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020661,,,,57600,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020662,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,58407,21,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020662,외부 LEAK,직접입력,직접입력,11528,8,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020662,외부 LEAK,직접입력,직접입력,1235,195,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020662,,,,9168,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020663,균열/파손/소손/절단,부품/자재 불량,분해점검,55889,41,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020663,,,,24720,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020664,외부 LEAK,마모(Wear out),부품/자재 교체,70352,28,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020664,,,,10368,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020665,,,,80760,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,제원GS,000000000014020667,,,,21480,*,C,,,,,,,,,,,,,,,,,,,
