플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
통영기지본부,2공장 2차펌프,000000000014051172,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051173,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051174,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051175,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051176,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051177,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051178,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051179,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051180,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051190,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051191,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051198,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051199,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051201,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051202,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051204,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051212,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051213,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051214,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051215,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051218,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051221,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051224,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051238,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051239,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051240,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051241,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051242,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051243,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051244,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051245,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051246,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051247,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051248,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051249,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051250,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051251,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051252,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051262,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051263,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051268,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051278,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051279,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051281,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051282,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051284,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051294,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051295,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051296,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051297,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051300,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051303,,,,46656,,C
통영기지본부,2공장 2차펌프,000000000014051306,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051322,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051323,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051324,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051325,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051326,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051327,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051328,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051329,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051330,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051331,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051332,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051333,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051334,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051335,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051336,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051337,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051338,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051339,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051340,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051341,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051342,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051371,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051372,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051373,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051374,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051375,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051376,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051377,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051378,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051379,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051380,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051381,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051382,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051383,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051384,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051385,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051386,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051387,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051388,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051389,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051390,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051391,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051422,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051423,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051424,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051425,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051426,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051427,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051428,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051429,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051430,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051431,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051432,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051433,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051434,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051435,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051436,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051437,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051438,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051439,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051440,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051441,,,,46656,,C
통영기지본부,2공장 ORV,000000000014051442,,,,46656,,C
통영기지본부,2공장 해수취수설비,000000000014051477,,,,46656,,C
통영기지본부,2공장 공기압축설비,000000000014051506,,,,46656,,C
통영기지본부,2공장 공기압축설비,000000000014051507,,,,46656,,C
통영기지본부,2공장 공기압축설비,000000000014051508,,,,46656,,C
통영기지본부,2공장 공기압축설비,000000000014051509,,,,46656,,C
통영기지본부,2공장 공기압축설비,000000000014051510,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051513,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051514,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051515,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051516,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051517,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051518,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051519,,,,46656,,C
통영기지본부,2공장 질소설비,000000000014051520,,,,46656,,C
평택기지본부,2공장 2차펌프,000000000014051554,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051556,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051557,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051558,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051559,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051561,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051562,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051563,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051564,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051566,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051567,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051568,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051569,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051571,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051572,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051573,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051574,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051576,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051577,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051578,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051581,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051582,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051583,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051586,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051587,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051588,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051591,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051592,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051593,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051596,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051597,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051598,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051601,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051602,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051603,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051689,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051690,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051692,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051693,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051694,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051698,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051699,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051700,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051701,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051702,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051704,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051705,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051706,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051710,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051711,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051712,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051713,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051714,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051716,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051717,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051718,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051722,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051723,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051724,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051725,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051726,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051728,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051729,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051730,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051734,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051735,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051736,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051737,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051738,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051740,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051741,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051742,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051746,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051747,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051748,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051769,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051770,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051771,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051821,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051822,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051823,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051824,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051825,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051887,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051889,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051891,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051892,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051893,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051896,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051897,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051898,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051915,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051916,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051918,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051919,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051920,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051924,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051925,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051926,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051940,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051960,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051965,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051966,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051975,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051980,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051985,,,,47304,,C
평택기지본부,2공장 SMV,000000000014051986,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052010,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052011,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052012,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052049,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052050,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052051,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052052,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052053,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052054,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052075,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052076,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052077,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052078,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052079,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052240,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052241,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052242,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052243,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052244,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052245,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052246,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052247,고착 (Stick),,,12474,,F
평택기지본부,2공장 SMV,000000000014052247,,,,31152,,C
평택기지본부,2공장 SMV,000000000014052248,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052249,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052250,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052251,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052252,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052253,,,,47304,,C
평택기지본부,2공장 SMV,000000000014052254,,,,47304,,C
삼척기지본부,1공장 2차펌프,000000000014052686,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052703,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052704,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052705,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052706,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052707,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052708,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052709,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052710,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052711,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052712,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052713,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052714,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052729,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052732,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052735,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052738,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052741,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052742,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052743,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052744,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052751,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052752,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052753,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052754,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052755,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052756,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052757,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052758,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052759,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052760,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052783,오동작/계기불량/작동불량,온도변화/열팽창 ,교정/조정/재설정 작업,5389,364,F
삼척기지본부,1공장 2차펌프,000000000014052783,,,,42288,,C
삼척기지본부,1공장 2차펌프,000000000014052800,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052808,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052809,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052810,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052811,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052812,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052813,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052814,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052815,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052816,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052817,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052818,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052819,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052848,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052851,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052854,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052857,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052860,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052861,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052862,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052863,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052882,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052883,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052884,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052885,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052886,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052887,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052888,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052889,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052890,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052892,,,,48024,,C
삼척기지본부,1공장 2차펌프,000000000014052896,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052931,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052932,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052938,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052941,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052942,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052943,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052944,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052945,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052946,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052947,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052948,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052950,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052953,경보(Alarm)/차압발생,부품/자재 불량,부품/자재 교체,6181,121,F
삼척기지본부,1공장 ORV,000000000014052953,,,,41640,,C
삼척기지본부,1공장 ORV,000000000014052954,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052957,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052958,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052959,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052962,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052965,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052967,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052968,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052969,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052970,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052971,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052972,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052973,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052974,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052975,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052976,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052977,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052978,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052979,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052988,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052989,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052995,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052998,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014052999,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053000,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053001,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053002,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053003,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053004,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053005,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053007,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053010,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053011,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053014,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053015,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053016,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053019,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053022,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053024,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053025,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053026,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053027,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053028,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053029,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053030,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053031,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053032,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053033,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053034,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053035,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053036,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053042,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053043,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053044,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053051,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053052,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053058,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053061,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053062,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053063,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053064,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053065,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053066,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053067,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053068,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053069,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053070,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053071,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053072,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053073,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053080,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053081,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053082,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053083,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053089,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053090,오동작/계기불량/작동불량,직접입력,직접입력,7593,317,F
삼척기지본부,1공장 ORV,000000000014053090,,,,40104,,C
삼척기지본부,1공장 ORV,000000000014053093,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053094,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053095,,,,48024,,C
삼척기지본부,1공장 ORV,000000000014053100,,,,48024,,C
